"feature","id","pval","qval","tname"
"gene","MSTRG.15683",1.79361339701645e-05,0.000117941446760476,"MSTRG.15683.2"
"gene","MSTRG.4794",1.81842880765393e-05,0.000119447952674824,"FBtr0088975"
"gene","MSTRG.14691",1.81949442957796e-05,0.000119447952674824,"FBtr0344472"
"gene","MSTRG.6130",1.82802833006424e-05,0.000119910308567509,"FBtr0087460"
"gene","MSTRG.7031",1.83474012671603e-05,0.000120252486544827,"FBtr0086484"
"gene","MSTRG.17516",1.85306101145866e-05,0.000121354370147805,"FBtr0070122"
"gene","MSTRG.14262",1.85848345242157e-05,0.000121610446902964,"FBtr0082760"
"gene","MSTRG.16808",1.86475282930587e-05,0.000121921481733966,"FBtr0085405"
"gene","MSTRG.15352",1.86853889561078e-05,0.00012206977902926,"FBtr0083947"
"gene","MSTRG.17675",1.87175442890597e-05,0.000122180593484268,"MSTRG.17675.1"
"gene","MSTRG.14525",1.88405434080607e-05,0.000122883738919403,"MSTRG.14525.2"
"gene","MSTRG.7122",1.88696024256974e-05,0.000122973535419334,"FBtr0086300"
"gene","MSTRG.12634",1.89942599697623e-05,0.000123685699333465,"MSTRG.12634.1"
"gene","MSTRG.6642",1.92111518722005e-05,0.000124996831194366,"FBtr0086947"
"gene","MSTRG.10995",1.93432795426718e-05,0.000125754772903934,"FBtr0075309"
"gene","MSTRG.19453",1.96300845363151e-05,0.000127516268046079,"FBtr0073798"
"gene","MSTRG.6855",1.97764485747598e-05,0.000128305166808566,"FBtr0113361"
"gene","MSTRG.6125",1.97834378068418e-05,0.000128305166808566,"FBtr0087446"
"gene","MSTRG.1730",1.99520407533349e-05,0.000129294368846349,"MSTRG.1730.3"
"gene","MSTRG.8278",2.00226069506648e-05,0.000129647186068636,"FBtr0072622"
"gene","MSTRG.17847",2.02763185239707e-05,0.000131184355245191,"FBtr0070447"
"gene","MSTRG.14063",2.03004526244666e-05,0.000131234919618939,"MSTRG.14063.1"
"gene","MSTRG.4862",2.04914969275105e-05,0.000132363548828144,"FBtr0088834"
"gene","MSTRG.8708",2.0721369032084e-05,0.000133740970911733,"FBtr0300240"
"gene","MSTRG.8808",2.07585502967067e-05,0.000133873505602338,"FBtr0073159"
"gene","MSTRG.7375",2.07913487442202e-05,0.000133977585417483,"FBtr0071685"
"gene","MSTRG.16115",2.09357290128498e-05,0.000134761962204548,"FBtr0084708"
"gene","MSTRG.559",2.0962716501538e-05,0.000134761962204548,"FBtr0100023"
"gene","MSTRG.15987",2.09633442822543e-05,0.000134761962204548,"FBtr0084553"
"gene","MSTRG.10398",2.11442720139399e-05,0.000135816482057591,"FBtr0075961"
"gene","MSTRG.2371",2.12558639347549e-05,0.000136424307871747,"FBtr0080276"
"gene","MSTRG.4472",2.128371354293e-05,0.000136494118271326,"FBtr0086102"
"gene","MSTRG.8547",2.15040954631984e-05,0.000137797558338679,"FBtr0072899"
"gene","MSTRG.4466",2.15485476577904e-05,0.000137972468363018,"MSTRG.4466.1"
"gene","MSTRG.11618",2.18018523663321e-05,0.000139483290954688,"MSTRG.11618.1"
"gene","MSTRG.17208",2.208137197246e-05,0.00014115929523253,"FBtr0085832"
"gene","MSTRG.10425",2.24846714899085e-05,0.000143547706140427,"FBtr0273240"
"gene","MSTRG.13583",2.24906876071795e-05,0.000143547706140427,"FBtr0082044"
"gene","MSTRG.10137",2.25146837425916e-05,0.000143586904566155,"FBtr0076173"
"gene","MSTRG.9588",2.25654265710862e-05,0.000143716831456706,"FBtr0076677"
"gene","MSTRG.13557",2.25707980763268e-05,0.000143716831456706,"MSTRG.13557.1"
"gene","MSTRG.20174",2.27210261085631e-05,0.000144558933516665,"FBtr0074456"
"gene","MSTRG.4984",2.27937894581309e-05,0.000144907237013667,"FBtr0088746"
"gene","MSTRG.16997",2.28256531100701e-05,0.000144995183500145,"FBtr0085583"
"gene","MSTRG.975",2.29232769177745e-05,0.000145500389086616,"FBtr0077544"
"gene","MSTRG.5588",2.30897910324934e-05,0.00014644171883542,"FBtr0088058"
"gene","MSTRG.562",2.33378977378962e-05,0.000147898639565139,"MSTRG.562.3"
"gene","MSTRG.7395",2.33673487592956e-05,0.000147968676159256,"FBtr0071674"
"gene","MSTRG.15033",2.34118727086008e-05,0.0001481339735032,"FBtr0083584"
"gene","MSTRG.16773",2.37259466083772e-05,0.000149912070008396,"FBtr0085362"
"gene","MSTRG.662",2.37301747227914e-05,0.000149912070008396,"FBtr0334758"
"gene","MSTRG.8464",2.38468881554876e-05,0.000150531141716194,"FBtr0072832"
"gene","MSTRG.11788",2.38788519756339e-05,0.000150614688304351,"FBtr0078357"
"gene","MSTRG.15469",2.3909493237273e-05,0.000150689768506387,"FBtr0084028"
"gene","MSTRG.3429",2.3934330739328e-05,0.000150728181523631,"FBtr0081164"
"gene","MSTRG.3035",2.40118131185074e-05,0.000151097809936648,"FBtr0080837"
"gene","MSTRG.9991",2.40801025450654e-05,0.000151361009168588,"FBtr0089569"
"gene","MSTRG.9766",2.4091282235239e-05,0.000151361009168588,"FBtr0076456"
"gene","MSTRG.8331",2.41438737815791e-05,0.00015157301557491,"FBtr0345006"
"gene","MSTRG.10669",2.45584381999286e-05,0.000154055351017025,"MSTRG.10669.1"
"gene","MSTRG.15284",2.48038551782237e-05,0.000155473580158437,"FBtr0083837"
"gene","MSTRG.14551",2.49143788669803e-05,0.00015604473119023,"FBtr0083127"
"gene","MSTRG.1385",2.49682210095026e-05,0.000156260259422895,"FBtr0112617"
"gene","MSTRG.2606",2.51605596517379e-05,0.000157341540217167,"FBtr0080472"
"gene","MSTRG.9479",2.53910086378539e-05,0.000158659278528066,"FBtr0076810"
"gene","MSTRG.5271",2.54467195004437e-05,0.000158852491034544,"FBtr0088434"
"gene","MSTRG.1109",2.54614350837512e-05,0.000158852491034544,"FBtr0077417"
"gene","MSTRG.10470",2.57905765730371e-05,0.000160781253333616,"FBtr0075890"
"gene","MSTRG.15144",2.58696429780159e-05,0.000161149239991637,"FBtr0083731"
"gene","MSTRG.8705",2.59745671191691e-05,0.000161677607408946,"FBtr0073062"
"gene","MSTRG.20198",2.6051576488606e-05,0.000162031537603534,"FBtr0074464"
"gene","MSTRG.15862",2.60922797481467e-05,0.000162159284184386,"MSTRG.15862.2"
"gene","MSTRG.17243",2.67545799307323e-05,0.000166146974365211,"MSTRG.17243.2"
"gene","MSTRG.15343",2.68234637608167e-05,0.000166446215713339,"FBtr0089482"
"gene","MSTRG.1992",2.68761147634855e-05,0.000166644344585929,"FBtr0079876"
"gene","MSTRG.8828",2.71835399709985e-05,0.000168420669065308,"FBtr0290224"
"gene","MSTRG.18398",2.77364043244077e-05,0.000171713751791291,"FBtr0070912"
"gene","MSTRG.5825",2.77610248340387e-05,0.000171733970550261,"FBtr0300286"
"gene","MSTRG.4650",2.80386037223579e-05,0.000173317794877173,"FBtr0086142"
"gene","MSTRG.553",2.8141873887666e-05,0.000173822542092634,"FBtr0077986"
"gene","MSTRG.19603",2.81742573762234e-05,0.000173843430132148,"FBtr0073833"
"gene","MSTRG.16783",2.81884895414475e-05,0.000173843430132148,"FBtr0085370"
"gene","MSTRG.1529",2.8313521774459e-05,0.000174480721923524,"FBtr0079431"
"gene","MSTRG.19347",2.83598935366669e-05,0.000174632667551206,"FBtr0340412"
"gene","MSTRG.8846",2.84959301873888e-05,0.000175336090716894,"FBtr0073279"
"gene","MSTRG.7816",2.85346589656843e-05,0.000175440158564246,"FBtr0072151"
"gene","MSTRG.12924",2.85913562036999e-05,0.000175654458816008,"FBtr0078684"
"gene","MSTRG.8679",2.87902853123301e-05,0.000176741583573861,"FBtr0073105"
"gene","MSTRG.20202",2.88483155199692e-05,0.000176962740969941,"FBtr0303767"
"gene","MSTRG.7499",2.89362353320666e-05,0.000177366771753414,"FBtr0071821"
"gene","MSTRG.8097",2.90271541873999e-05,0.000177788555959688,"MSTRG.8097.6"
"gene","MSTRG.17786",2.9139790987065e-05,0.000178342617289175,"FBtr0070398"
"gene","MSTRG.9359",2.93567167575226e-05,0.000179533624459313,"FBtr0076906"
"gene","MSTRG.15379",2.95607234942485e-05,0.000180643874119109,"MSTRG.15379.1"
"gene","MSTRG.19168",2.9889559464924e-05,0.000182514682776704,"MSTRG.19168.2"
"gene","MSTRG.2719",2.99259868496993e-05,0.000182598472113264,"FBtr0080586"
"gene","MSTRG.9110",2.99732383783891e-05,0.000182748129673241,"FBtr0077112"
"gene","MSTRG.9721",3.00267130686205e-05,0.00018293547461958,"FBtr0100532"
"gene","MSTRG.11259",3.02458258344407e-05,0.000183997913688181,"MSTRG.11259.2"
"gene","MSTRG.3191",3.02468592260352e-05,0.000183997913688181,"FBtr0305684"
"gene","MSTRG.5515",3.02979316924024e-05,0.000184169286976795,"FBtr0110897"
"gene","MSTRG.8661",3.05301355982834e-05,0.000185440597040329,"FBtr0073113"
"gene","MSTRG.4744",3.07375237793561e-05,0.000186559370742326,"FBtr0100356"
"gene","MSTRG.2448",3.09750298965739e-05,0.00018785911797002,"FBtr0100125"
"gene","MSTRG.7942",3.10126791535081e-05,0.00018793722058034,"FBtr0072334"
"gene","MSTRG.7993",3.10346467210509e-05,0.00018793722058034,"MSTRG.7993.1"
"gene","MSTRG.12948",3.11073440362186e-05,0.000188235711617209,"FBtr0113576"
"gene","MSTRG.8544",3.12163147299094e-05,0.000188753085005963,"FBtr0072889"
"gene","MSTRG.6140",3.13092892449962e-05,0.000189173030885244,"FBtr0300128"
"gene","MSTRG.15417",3.16096320946979e-05,0.00019084434031949,"FBtr0083978"
"gene","MSTRG.1440",3.16675804626909e-05,0.000191050774254284,"FBtr0343157"
"gene","MSTRG.18847",3.17834932720418e-05,0.000191606336502069,"MSTRG.18847.1"
"gene","MSTRG.17398",3.24197426944117e-05,0.000195295558613078,"MSTRG.17398.1"
"gene","MSTRG.9370",3.25211515826984e-05,0.000195759806158728,"FBtr0299640"
"gene","MSTRG.6424",3.28472445141337e-05,0.000197574824519568,"FBtr0113085"
"gene","MSTRG.19544",3.31649665605838e-05,0.000199336816950833,"MSTRG.19544.3"
"gene","MSTRG.20734",3.32678414796117e-05,0.000199805811186734,"FBtr0077250"
"gene","MSTRG.12801",3.34346370746141e-05,0.00020065772489108,"FBtr0078891"
"gene","MSTRG.7654",3.34862416347947e-05,0.000200817565419105,"FBtr0091664"
"gene","MSTRG.18929",3.35534285185179e-05,0.00020107054556328,"FBtr0344419"
"gene","MSTRG.11509",3.36758301888729e-05,0.000201539653047988,"MSTRG.11509.1"
"gene","MSTRG.11767",3.36830154851198e-05,0.000201539653047988,"MSTRG.11767.3"
"gene","MSTRG.7232",3.37068929805451e-05,0.000201539653047988,"FBtr0071519"
"gene","MSTRG.18269",3.37598093611557e-05,0.000201706082379208,"FBtr0070836"
"gene","MSTRG.7896",3.46321430464425e-05,0.000206764435322561,"MSTRG.7896.5"
"gene","MSTRG.618",3.46808547135868e-05,0.000206889695427671,"FBtr0303933"
"gene","MSTRG.20600",3.4704575868183e-05,0.000206889695427671,"FBtr0070006"
"gene","MSTRG.11231",3.49538314170506e-05,0.000208221268337719,"FBtr0075153"
"gene","MSTRG.16052",3.54597246481347e-05,0.000211078538579052,"FBtr0334338"
"gene","MSTRG.19533",3.56684529296825e-05,0.000212163978151262,"FBtr0073820"
"gene","MSTRG.8946",3.58457149238767e-05,0.000213060783013907,"MSTRG.8946.1"
"gene","MSTRG.19529",3.60358688121787e-05,0.000213927945912643,"FBtr0112981"
"gene","MSTRG.12950",3.6044810583391e-05,0.000213927945912643,"FBtr0113578"
"gene","MSTRG.16806",3.61844564404912e-05,0.000214598376618311,"FBtr0085392"
"gene","MSTRG.6919",3.70740701113315e-05,0.00021959405642165,"MSTRG.6919.1"
"gene","MSTRG.6",3.70814136558817e-05,0.00021959405642165,"MSTRG.6.1"
"gene","MSTRG.15735",3.71519359922967e-05,0.000219849793414312,"FBtr0344358"
"gene","MSTRG.14681",3.75213004282227e-05,0.000221872277973358,"FBtr0083227"
"gene","MSTRG.18911",3.7704374525882e-05,0.000222791021261678,"FBtr0071367"
"gene","MSTRG.9847",3.8191310326452e-05,0.00022550258270582,"MSTRG.9847.1"
"gene","MSTRG.13601",3.8221324535459e-05,0.000225514227376494,"MSTRG.13601.1"
"gene","MSTRG.6850",3.8446922556723e-05,0.000226678996481793,"FBtr0086677"
"gene","MSTRG.2251",3.89279914865259e-05,0.000229347185007063,"FBtr0080167"
"gene","MSTRG.6585",3.89627898870204e-05,0.000229384155396353,"FBtr0086963"
"gene","MSTRG.5165",3.90526537776825e-05,0.000229724724697106,"FBtr0088547"
"gene","MSTRG.13191",3.90777696326339e-05,0.000229724724697106,"FBtr0081606"
"gene","MSTRG.5078",3.95899343162975e-05,0.000232565560096176,"MSTRG.5078.4"
"gene","MSTRG.6961",3.97032993808555e-05,0.000233061265416671,"FBtr0340459"
"gene","MSTRG.10070",3.99700092399424e-05,0.000234455736183528,"FBtr0076211"
"gene","MSTRG.6303",4.01010610888708e-05,0.000235053012592346,"FBtr0087204"
"gene","MSTRG.10994",4.01805768202035e-05,0.000235347559204717,"FBtr0075308"
"gene","MSTRG.12781",4.03471608358963e-05,0.000236151286348092,"FBtr0300474"
"gene","MSTRG.15458",4.05202984168351e-05,0.000236992174449591,"FBtr0333929"
"gene","MSTRG.2877",4.0737954261072e-05,0.00023809202628455,"FBtr0080699"
"gene","MSTRG.6926",4.08417650812343e-05,0.000238459629955764,"MSTRG.6926.1"
"gene","MSTRG.4971",4.08601554438004e-05,0.000238459629955764,"FBtr0088740"
"gene","MSTRG.8771",4.09213271557185e-05,0.000238643446690564,"FBtr0290290"
"gene","MSTRG.12162",4.09567517314358e-05,0.000238676954655222,"MSTRG.12162.1"
"gene","MSTRG.7383",4.101094539255e-05,0.000238819712416283,"FBtr0299964"
"gene","MSTRG.12945",4.11000103213155e-05,0.000239165183070926,"FBtr0078700"
"gene","MSTRG.6614",4.13672086203576e-05,0.000240545981001385,"MSTRG.6614.1"
"gene","MSTRG.19964",4.15667119775254e-05,0.000241531428990794,"FBtr0074311"
"gene","MSTRG.9140",4.17016142080229e-05,0.000242140347625213,"FBtr0077041"
"gene","MSTRG.4863",4.19615348973279e-05,0.000243473783293154,"FBtr0088898"
"gene","MSTRG.15820",4.20125976970942e-05,0.00024359431195388,"FBtr0346160"
"gene","MSTRG.2205",4.20992460152814e-05,0.00024392084758998,"FBtr0336849"
"gene","MSTRG.6453",4.22093623684283e-05,0.000244382787737149,"MSTRG.6453.1"
"gene","MSTRG.19476",4.24526667157643e-05,0.000245135283932863,"FBtr0073776"
"gene","MSTRG.13396",4.24747446712281e-05,0.000245135283932863,"FBtr0081869"
"gene","MSTRG.6335",4.24862588633834e-05,0.000245135283932863,"FBtr0300576"
"gene","MSTRG.7757",4.24885228460514e-05,0.000245135283932863,"FBtr0072091"
"gene","MSTRG.15025",4.24917415819959e-05,0.000245135283932863,"MSTRG.15025.1"
"gene","MSTRG.20487",4.25913348972573e-05,0.000245533702683687,"FBtr0334277"
"gene","MSTRG.1003",4.27330856797026e-05,0.000246174409051696,"FBtr0077506"
"gene","MSTRG.19769",4.27762850061519e-05,0.000246246874745507,"MSTRG.19769.1"
"gene","MSTRG.2017",4.28937311645061e-05,0.000246746341934877,"MSTRG.2017.1"
"gene","MSTRG.14785",4.30203493517745e-05,0.000247297819504625,"FBtr0083354"
"gene","MSTRG.7543",4.35312408668675e-05,0.00024997515796648,"MSTRG.7543.1"
"gene","MSTRG.3138",4.35482711155233e-05,0.00024997515796648,"FBtr0308925"
"gene","MSTRG.1452",4.39386975049638e-05,0.000252036380410071,"MSTRG.1452.2"
"gene","MSTRG.14562",4.40818325333492e-05,0.000252677189759939,"FBtr0083083"
"gene","MSTRG.4665",4.4144978306182e-05,0.00025285891420108,"FBtr0086133"
"gene","MSTRG.6012",4.42874302454266e-05,0.000253494316038235,"FBtr0087571"
"gene","MSTRG.2100",4.45772076078654e-05,0.000254871865012165,"FBtr0344857"
"gene","MSTRG.14495",4.45914839681816e-05,0.000254871865012165,"FBtr0113235"
"gene","MSTRG.3547",4.47377629787526e-05,0.000255526342240859,"FBtr0081300"
"gene","MSTRG.2128",4.47972582191536e-05,0.000255556113073716,"FBtr0345435"
"gene","MSTRG.16888",4.48438606228674e-05,0.000255556113073716,"MSTRG.16888.1"
"gene","MSTRG.15517",4.48742984269224e-05,0.000255556113073716,"FBtr0334679"
"gene","MSTRG.4846",4.49004145133269e-05,0.000255556113073716,"FBtr0088829"
"gene","MSTRG.9774",4.49131058315455e-05,0.000255556113073716,"FBtr0113609"
"gene","MSTRG.16603",4.49336413685941e-05,0.000255556113073716,"FBtr0085215"
"gene","MSTRG.3553",4.50226964772149e-05,0.000255881643158843,"FBtr0332182"
"gene","MSTRG.3266",4.51130818224232e-05,0.00025621426837283,"FBtr0081030"
"gene","MSTRG.3510",4.52012299632099e-05,0.000256533727144766,"MSTRG.3510.1"
"gene","MSTRG.379",4.54467390980096e-05,0.00025774518746558,"MSTRG.379.1"
"gene","MSTRG.7713",4.55204144614862e-05,0.000257981094502659,"MSTRG.7713.1"
"gene","MSTRG.14131",4.57057958711538e-05,0.000258849303095647,"FBtr0082626"
"gene","MSTRG.13352",4.57607631084711e-05,0.000258978224432318,"FBtr0302178"
"gene","MSTRG.9082",4.58200610522486e-05,0.000259131456386908,"FBtr0077095"
"gene","MSTRG.513",4.5992846246401e-05,0.000259768997420959,"FBtr0302612"
"gene","MSTRG.18848",4.59973952160464e-05,0.000259768997420959,"MSTRG.18848.3"
"gene","MSTRG.15874",4.61666303885888e-05,0.000260468997345283,"FBtr0084440"
"gene","MSTRG.1817",4.62030285613979e-05,0.000260468997345283,"MSTRG.1817.1"
"gene","MSTRG.19460",4.62185102227952e-05,0.000260468997345283,"FBtr0344173"
"gene","MSTRG.17840",4.63171754543357e-05,0.000260842244400397,"MSTRG.17840.10"
"gene","MSTRG.1437",4.66176793387785e-05,0.000262229333682325,"FBtr0079335"
"gene","MSTRG.8618",4.66286927587323e-05,0.000262229333682325,"FBtr0072978"
"gene","MSTRG.7691",4.67831102370919e-05,0.000262913887160512,"FBtr0343207"
"gene","MSTRG.2160",4.69967437644048e-05,0.000263930037257921,"MSTRG.2160.1"
"gene","MSTRG.18092",4.71074146118911e-05,0.000264347907723272,"MSTRG.18092.1"
"gene","MSTRG.10846",4.7136893767119e-05,0.000264347907723272,"FBtr0075516"
"gene","MSTRG.13905",4.75610745741539e-05,0.000266510343611626,"FBtr0082352"
"gene","MSTRG.13269",4.75887656585794e-05,0.000266510343611626,"MSTRG.13269.1"
"gene","MSTRG.19172",4.78031484399954e-05,0.000267524648402535,"MSTRG.19172.1"
"gene","MSTRG.10936",4.80403569440568e-05,0.000268647148490591,"FBtr0075371"
"gene","MSTRG.15783",4.8070535523248e-05,0.000268647148490591,"FBtr0303508"
"gene","MSTRG.14393",4.82011128799531e-05,0.000269189826236516,"MSTRG.14393.1"
"gene","MSTRG.6951",4.83463669778139e-05,0.000269813659427883,"FBtr0086572"
"gene","MSTRG.20749",4.85295891297088e-05,0.000270648374328099,"FBtr0077183"
"gene","MSTRG.2828",4.85992205443431e-05,0.00027084887845988,"FBtr0112356"
"gene","MSTRG.19714",4.86818730831562e-05,0.000271121622807993,"FBtr0073972"
"gene","MSTRG.19905",4.87807406341911e-05,0.000271469826935217,"FBtr0343595"
"gene","MSTRG.14101",4.88119086978767e-05,0.000271469826935217,"FBtr0082607"
"gene","MSTRG.631",4.88818713042516e-05,0.000271650022103355,"FBtr0077886"
"gene","MSTRG.4394",4.89118667005295e-05,0.000271650022103355,"MSTRG.4394.1"
"gene","MSTRG.2715",4.93710412240445e-05,0.000274010982418058,"FBtr0080618"
"gene","MSTRG.10195",4.95008799346053e-05,0.000274384368437002,"FBtr0346937"
"gene","MSTRG.6257",4.95065554093621e-05,0.000274384368437002,"FBtr0087341"
"gene","MSTRG.1252",4.99742924695568e-05,0.000276785991763206,"FBtr0079098"
"gene","MSTRG.16818",5.0075056551746e-05,0.000277153203571329,"MSTRG.16818.1"
"gene","MSTRG.4913",5.07259414482819e-05,0.000280562600500057,"FBtr0088781"
"gene","MSTRG.18301",5.07673790672847e-05,0.000280598805813817,"FBtr0343051"
"gene","MSTRG.4879",5.11137406422613e-05,0.000282319163629852,"FBtr0088881"
"gene","MSTRG.13893",5.12417527073206e-05,0.000282831966556124,"FBtr0091755"
"gene","MSTRG.6773",5.14187158249246e-05,0.000283614069042554,"FBtr0086784"
"gene","MSTRG.18360",5.18320801097261e-05,0.000285698141358751,"MSTRG.18360.1"
"gene","MSTRG.954",5.18832939009339e-05,0.000285784554487199,"FBtr0446099"
"gene","MSTRG.10696",5.19747049161357e-05,0.00028609211289224,"FBtr0075629"
"gene","MSTRG.6393",5.2458036212566e-05,0.000288555080178834,"FBtr0340023"
"gene","MSTRG.289",5.29345303577067e-05,0.000290977097154256,"MSTRG.289.1"
"gene","MSTRG.9386",5.30282563218076e-05,0.000291293194904356,"FBtr0076888"
"gene","MSTRG.18814",5.31672302925834e-05,0.000291857246425226,"FBtr0332960"
"gene","MSTRG.14108",5.32500097946143e-05,0.000292021606626859,"FBtr0082575"
"gene","MSTRG.20120",5.32986914130174e-05,0.000292021606626859,"FBtr0074427"
"gene","MSTRG.19734",5.33061077503394e-05,0.000292021606626859,"FBtr0073963"
"gene","MSTRG.2049",5.35647072967826e-05,0.000293238513329289,"FBtr0079935"
"gene","MSTRG.17023",5.37073685031864e-05,0.000293819494899745,"FBtr0113594"
"gene","MSTRG.17596",5.38715089835051e-05,0.000294517114374812,"FBtr0070176"
"gene","MSTRG.6978",5.3921683675684e-05,0.000294591154972724,"FBtr0086515"
"gene","MSTRG.19599",5.39916982700284e-05,0.000294773413094072,"FBtr0073899"
"gene","MSTRG.1714",5.46791017123072e-05,0.000298323837157649,"FBtr0079569"
"gene","MSTRG.16816",5.50148413900331e-05,0.000299952104717726,"FBtr0472599"
"gene","MSTRG.1226",5.57676842967147e-05,0.000303850756852425,"FBtr0079072"
"gene","MSTRG.2321",5.60083152268964e-05,0.000304955227525187,"FBtr0080241"
"gene","MSTRG.20626",5.62549107224752e-05,0.000306090657665863,"FBtr0077340"
"gene","MSTRG.15559",5.63857821818115e-05,0.00030659530784728,"FBtr0084157"
"gene","MSTRG.14178",5.67882747269932e-05,0.000308575206320594,"MSTRG.14178.1"
"gene","MSTRG.5097",5.74869936429412e-05,0.000312160974258294,"FBtr0088566"
"gene","MSTRG.14170",5.77081086727826e-05,0.0003131502091407,"FBtr0082656"
"gene","MSTRG.1972",5.78874688924591e-05,0.000313911682288035,"FBtr0079848"
"gene","MSTRG.11364",5.7970213374281e-05,0.000314148555226393,"FBtr0075023"
"gene","MSTRG.20722",5.80563211129981e-05,0.00031433541373167,"FBtr0077244"
"gene","MSTRG.7718",5.80828680434298e-05,0.00031433541373167,"FBtr0343265"
"gene","MSTRG.19375",5.8680668695521e-05,0.000317357052891311,"MSTRG.19375.5"
"gene","MSTRG.9553",5.89346321104856e-05,0.00031851633832831,"FBtr0076694"
"gene","MSTRG.4969",5.92605378038069e-05,0.000319942835069346,"FBtr0088765"
"gene","MSTRG.6917",5.92781427820599e-05,0.000319942835069346,"FBtr0345426"
"gene","MSTRG.20105",5.94693155336889e-05,0.000320759379961051,"FBtr0074393"
"gene","MSTRG.18658",6.00304868438872e-05,0.000323569152277843,"FBtr0340159"
"gene","MSTRG.2027",6.01846792551708e-05,0.000324182980957859,"FBtr0290197"
"gene","MSTRG.9812",6.0412848449154e-05,0.000325194194931791,"FBtr0076395"
"gene","MSTRG.2075",6.08337889161925e-05,0.000327196749446153,"FBtr0079948"
"gene","MSTRG.7515",6.08662443635222e-05,0.000327196749446153,"FBtr0344880"
"gene","MSTRG.17424",6.15422527352472e-05,0.000330609750498903,"MSTRG.17424.2"
"gene","MSTRG.16527",6.16479585495711e-05,0.000330956530477737,"FBtr0085114"
"gene","MSTRG.13390",6.17575646560953e-05,0.000331323772491206,"MSTRG.13390.2"
"gene","MSTRG.14236",6.18292664766873e-05,0.000331487307337013,"FBtr0082737"
"gene","MSTRG.3704",6.22453486938124e-05,0.000333495732308887,"MSTRG.3704.6"
"gene","MSTRG.822",6.25177226001306e-05,0.00033473204071255,"MSTRG.822.1"
"gene","MSTRG.8992",6.29037399806354e-05,0.000336574768412688,"FBtr0309972"
"gene","MSTRG.17665",6.40983903064107e-05,0.000342738866252763,"FBtr0452078"
"gene","MSTRG.11663",6.43628485605952e-05,0.000343924271178941,"FBtr0304935"
"gene","MSTRG.9503",6.45570256840866e-05,0.000344732802490986,"MSTRG.9503.3"
"gene","MSTRG.10966",6.51370609829893e-05,0.000347599365909224,"FBtr0075412"
"gene","MSTRG.1601",6.5513767706693e-05,0.000349377798340335,"FBtr0079446"
"gene","MSTRG.16272",6.56285294013959e-05,0.000349557671845365,"FBtr0084893"
"gene","MSTRG.3097",6.56344298043399e-05,0.000349557671845365,"FBtr0303445"
"gene","MSTRG.3275",6.56833384293787e-05,0.000349586636432206,"FBtr0081040"
"gene","MSTRG.437",6.59308343495812e-05,0.000350671805449294,"FBtr0078060"
"gene","MSTRG.16612",6.60480248082518e-05,0.000351062931598123,"FBtr0085241"
"gene","MSTRG.7378",6.67657291577584e-05,0.000354643324892135,"FBtr0113101"
"gene","MSTRG.16480",6.6899383188268e-05,0.000355118706006635,"FBtr0085084"
"gene","MSTRG.17738",6.7018254799045e-05,0.000355515042937942,"MSTRG.17738.1"
"gene","MSTRG.11586",6.71737590461907e-05,0.000356105056196088,"FBtr0078235"
"gene","MSTRG.9035",6.77354500784322e-05,0.000358846172286398,"FBtr0306086"
"gene","MSTRG.5288",6.78078763498569e-05,0.000358993378278834,"FBtr0330606"
"gene","MSTRG.12925",6.83105786870586e-05,0.000361416890658767,"FBtr0078764"
"gene","MSTRG.8635",6.91027755860274e-05,0.000365367864078128,"FBtr0072984"
"gene","MSTRG.15875",6.94232937772377e-05,0.000366821372244774,"FBtr0084477"
"gene","MSTRG.16405",6.97836343864777e-05,0.000367995810645232,"MSTRG.16405.2"
"gene","MSTRG.7514",6.9814808915547e-05,0.000367995810645232,"FBtr0071843"
"gene","MSTRG.17783",6.9815835106235e-05,0.000367995810645232,"FBtr0342768"
"gene","MSTRG.1158",6.98363742467345e-05,0.000367995810645232,"FBtr0079048"
"gene","MSTRG.7196",6.98743599670815e-05,0.000367995810645232,"FBtr0086254"
"gene","MSTRG.14098",7.01286233997234e-05,0.000369093186767392,"FBtr0082568"
"gene","MSTRG.15146",7.08931338735397e-05,0.000372872846704386,"MSTRG.15146.1"
"gene","MSTRG.16007",7.10912344366044e-05,0.000373670396953707,"FBtr0301371"
"gene","MSTRG.13002",7.12430815688059e-05,0.000374223946424779,"FBtr0452097"
"gene","MSTRG.6925",7.24519679322633e-05,0.000380325539237116,"FBtr0086629"
"gene","MSTRG.590",7.25204677742841e-05,0.000380436791807432,"FBtr0329947"
"gene","MSTRG.8864",7.28735575812323e-05,0.000382039863147503,"FBtr0073244"
"gene","MSTRG.15592",7.30707224934068e-05,0.000382823941558292,"FBtr0084171"
"gene","MSTRG.20823",7.34515026625804e-05,0.000384568349226869,"FBtr0070062"
"gene","MSTRG.14115",7.35557623963157e-05,0.000384863657248647,"FBtr0082583"
"gene","MSTRG.18804",7.37884062681493e-05,0.000385829885051012,"FBtr0345984"
"gene","MSTRG.18696",7.44376622263676e-05,0.000388971851607829,"FBtr0340139"
"gene","MSTRG.15223",7.4727801613772e-05,0.000390234402972698,"FBtr0083790"
"gene","MSTRG.13213",7.53598248877108e-05,0.000393279501458125,"FBtr0081559"
"gene","MSTRG.14564",7.54282130761563e-05,0.000393381121633236,"FBtr0083120"
"gene","MSTRG.7827",7.55365498438243e-05,0.00039369081908233,"FBtr0072201"
