"feature","id","fc","pval","qval","tname"
"gene","MSTRG.13310",0.448580114563506,3.85966922213932e-05,0.00872568470780318,"MSTRG.13310.1"
"gene","MSTRG.13309",0.448615993982973,3.85988733723197e-05,0.00872568470780318,"MSTRG.13309.1"
"gene","MSTRG.15",3.43569209109169,4.03088199840695e-05,0.00884422932591643,"MSTRG.15.1"
"gene","MSTRG.6565",0.287050088356319,4.87490974336868e-05,0.0103905219101515,"FBtr0340134"
"gene","MSTRG.12621",0.306097038706436,6.62447840509284e-05,0.0137273913616646,"MSTRG.12621.1"
"gene","MSTRG.13637",0.369517034915437,7.49828425169463e-05,0.0151181623020654,"MSTRG.13637.1"
"gene","MSTRG.5381",0.633413901583705,8.62760773736593e-05,0.0165677369330303,"MSTRG.5381.1"
"gene","MSTRG.13633",0.285654924832784,8.66141743147697e-05,0.0165677369330303,"MSTRG.13633.1"
"gene","MSTRG.6866",3.26273862557537,9.11106913530357e-05,0.0169921439373412,"FBtr0344533"
"gene","MSTRG.195",0.33638185879308,0.000114155219292145,0.0207706813638878,"MSTRG.195.1"
"gene","MSTRG.11404",1.58176184602109,0.000141809408674809,0.024688447886428,"FBtr0075017"
"gene","MSTRG.517",1.52759452265843,0.000142306066905684,0.024688447886428,"FBtr0334794"
"gene","MSTRG.7531",0.678086586220456,0.000153910181362127,0.0260947716582151,"FBtr0342992"
"gene","MSTRG.9778",12.6706950542319,0.000181349366014549,0.0299542764646171,"FBtr0091930"
"gene","MSTRG.15487",0.14114887686614,0.000184704653803269,0.0299542764646171,"FBtr0084056"
"gene","MSTRG.15870",2.19082633888615,0.000252351521652372,0.0400540925856744,"FBtr0084435"
"gene","MSTRG.2371",1.48820496315083,0.000268526996521024,0.0417335707093091,"FBtr0080276"
"gene","MSTRG.20247",2.95207361649562,0.00031145169074831,0.0474169308771917,"FBtr0074546"
"gene","MSTRG.11483",4.26602221129923,0.00032703329212147,0.0487933671845234,"MSTRG.11483.3"
"gene","MSTRG.3588",0.268572797755124,0.000347306580092521,0.05080209975471,"MSTRG.3588.5"
"gene","MSTRG.16008",0.384279027855549,0.000361276331063642,0.0512468854288114,"MSTRG.16008.1"
"gene","MSTRG.21178",0.507243956083151,0.000367468453495334,0.0512468854288114,"MSTRG.21178.1"
"gene","MSTRG.6058",1.37065816079789,0.000370956007125445,0.0512468854288114,"FBtr0087512"
"gene","MSTRG.10646",0.752532290384311,0.000402564545540884,0.0532517568805614,"FBtr0075679"
"gene","MSTRG.16657",1.86884786125588,0.00041058281220685,0.0532517568805614,"FBtr0085255"
"gene","MSTRG.13634",0.375542505436312,0.000411893560223087,0.0532517568805614,"MSTRG.13634.1"
"gene","MSTRG.9465",0.554739624187638,0.000414021702288547,0.0532517568805614,"FBtr0076783"
"gene","MSTRG.740",2.07639206912146,0.000439715098756288,0.0550003144813541,"FBtr0077792"
"gene","MSTRG.289",0.187264636685352,0.000442361778670408,0.0550003144813541,"MSTRG.289.1"
"gene","MSTRG.1200",1.85236377773651,0.00046676781322208,0.0563650444384078,"FBtr0079062"
"gene","MSTRG.9721",0.694645591626941,0.000468449430989448,0.0563650444384078,"FBtr0100532"
"gene","MSTRG.10562",1.18200096143852,0.00050642646981014,0.0593182380790372,"FBtr0075766"
"gene","MSTRG.5078",2.00666164171213,0.000508896412474313,0.0593182380790372,"FBtr0088664"
"gene","MSTRG.7578",2.0399027203797,0.000545116930934508,0.0625626508426374,"FBtr0071865"
"gene","MSTRG.10437",6.2142526117348,0.000555375855696871,0.0627494466404728,"MSTRG.10437.1"
"gene","MSTRG.9359",1.49793454719796,0.000563567416208,0.0627494466404728,"FBtr0076906"
"gene","MSTRG.162",1.43973726536421,0.000590986885310008,0.0648347377119508,"MSTRG.162.3"
"gene","MSTRG.13632",0.261002692922575,0.000636227637561659,0.0683744331795267,"MSTRG.13632.1"
"gene","MSTRG.20360",0.69424258193863,0.000641583153159098,0.0683744331795267,"MSTRG.20360.1"
"gene","MSTRG.9296",0.63844096802763,0.00066809205993823,0.0695044149743182,"FBtr0330059"
"gene","MSTRG.13636",0.276657534956711,0.000673988954354332,0.0695044149743182,"MSTRG.13636.1"
"gene","MSTRG.5230",3.54559948371268,0.000680137036611961,0.0695044149743182,"MSTRG.5230.1"
"gene","MSTRG.1132",1.28635331036027,0.000767032604462203,0.0773251787741627,"FBtr0336832"
"gene","MSTRG.9861",1.97529536014407,0.000903762131136299,0.0898942066436905,"FBtr0472645"
"gene","MSTRG.13635",0.430090991245173,0.000945082709792766,0.0927673291454478,"MSTRG.13635.1"
"gene","MSTRG.13485",1.21746402652681,0.000961937329241436,0.0931954867031313,"FBtr0081958"
"gene","MSTRG.6838",1.70569331565603,0.00105398724157446,0.100357225257276,"FBtr0086668"
"gene","MSTRG.2152",1.43536444127409,0.00106606846073898,0.100357225257276,"FBtr0080030"
"gene","MSTRG.10918",0.300530196036784,0.00109553205206914,0.100357225257276,"FBtr0075468"
"gene","MSTRG.10960",1.42514735272949,0.00109623876232123,0.100357225257276,"MSTRG.10960.2"
"gene","MSTRG.19191",0.531338865695274,0.00110955590683903,0.100357225257276,"FBtr0073510"
"gene","MSTRG.19255",2.31355506976433,0.0011165750263209,0.100357225257276,"MSTRG.19255.1"
"gene","MSTRG.11941",0.466474437228761,0.00115993592495967,0.100400099794227,"FBtr0078503"
"gene","MSTRG.15692",1.16551820452935,0.00116625907524814,0.100400099794227,"FBtr0334605"
"gene","MSTRG.5981",0.867871522489023,0.00117080784393053,0.100400099794227,"MSTRG.5981.1"
"gene","MSTRG.12878",1.11698353171567,0.00117088588231873,0.100400099794227,"FBtr0078822"
"gene","MSTRG.3961",0.787064748730219,0.00124705406474024,0.104311301385137,"MSTRG.3961.2"
"gene","MSTRG.2916",1.65231010152821,0.00126150146986226,0.104311301385137,"FBtr0332376"
"gene","MSTRG.16801",1.58658575976739,0.00128083554372438,0.104311301385137,"FBtr0085390"
"gene","MSTRG.12632",2.15573079749538,0.00129873249001533,0.104311301385137,"MSTRG.12632.1"
"gene","MSTRG.5144",0.8497456516598,0.0013039126401555,0.104311301385137,"FBtr0088554"
"gene","MSTRG.8977",0.466120322221849,0.00131352267046592,0.104311301385137,"MSTRG.8977.1"
"gene","MSTRG.13388",2.73919047123745,0.00131682515320497,0.104311301385137,"FBtr0081854"
"gene","MSTRG.9045",0.598120263814118,0.00132836107662038,0.104311301385137,"MSTRG.9045.1"
"gene","MSTRG.17268",0.4592823280698,0.00139188034088988,0.108160701489985,"MSTRG.17268.1"
"gene","MSTRG.10209",0.833634345461892,0.00142547824629213,0.109337149474937,"FBtr0302272"
"gene","MSTRG.1401",1.67724657590039,0.00143633252661446,0.109337149474937,"MSTRG.1401.1"
"gene","MSTRG.11008",0.796745150424835,0.00147581458048451,0.110427262210869,"MSTRG.11008.1"
"gene","MSTRG.16603",1.26759150280188,0.00149363413756998,0.110427262210869,"FBtr0085215"
"gene","MSTRG.18555",0.842897237718341,0.00149506078864581,0.110427262210869,"FBtr0339820"
"gene","MSTRG.5322",2.2845018864769,0.00151751243516407,0.11098669378749,"MSTRG.5322.3"
"gene","MSTRG.20001",0.609611349709783,0.00156448929527819,0.112579893138622,"MSTRG.20001.1"
"gene","MSTRG.10236",1.566420108007,0.00156947840300492,0.112579893138622,"FBtr0076084"
"gene","MSTRG.9764",0.658467171889356,0.0016508748509072,0.113656013125691,"FBtr0076455"
"gene","MSTRG.64",2.2209248061393,0.00165384638633315,0.113656013125691,"MSTRG.64.1"
"gene","MSTRG.20501",1.51646730846814,0.00166501629793903,0.113656013125691,"FBtr0074748"
"gene","MSTRG.20447",0.695144388821511,0.00167799850340433,0.113656013125691,"MSTRG.20447.1"
"gene","MSTRG.14654",1.42392939003762,0.00169138427500926,0.113656013125691,"FBtr0083247"
"gene","MSTRG.2601",1.89149817475326,0.00172417711936013,0.113656013125691,"FBtr0080474"
"gene","MSTRG.8917",0.275465933349988,0.00172455164681296,0.113656013125691,"MSTRG.8917.1"
"gene","MSTRG.3128",0.680107653220913,0.00174150372955095,0.113656013125691,"MSTRG.3128.1"
"gene","MSTRG.6656",1.54433682668056,0.0017424907633985,0.113656013125691,"FBtr0086904"
"gene","MSTRG.3734",0.58062741177244,0.00174872656192149,0.113656013125691,"FBgn0053317"
"gene","MSTRG.132",0.323443010114436,0.00176207673084416,0.113656013125691,"MSTRG.132.1"
"gene","MSTRG.16707",0.844384391712171,0.00178118562594842,0.113656013125691,"FBtr0085320"
"gene","MSTRG.20573",0.408240934406078,0.00178254068843242,0.113656013125691,"MSTRG.20573.1"
"gene","MSTRG.12501",1.58538298695846,0.00184356170294275,0.116204070742136,"MSTRG.12501.1"
"gene","MSTRG.6721",2.5169733068277,0.00185365742872845,0.116204070742136,"FBtr0089560"
"gene","MSTRG.5862",14.9547538184618,0.00189366631699805,0.11724888148291,"FBtr0305795"
"gene","MSTRG.7532",0.381233993088439,0.0019017579972429,0.11724888148291,"MSTRG.7532.2"
"gene","MSTRG.10955",1.58008943064474,0.00191793132924056,0.11727678455848,"FBtr0075424"
"gene","MSTRG.2023",2.05243014196014,0.00197423636843852,0.119738238280905,"MSTRG.2023.1"
"gene","MSTRG.11663",0.854636892151239,0.00200063187606425,0.120360595124511,"FBtr0304935"
"gene","MSTRG.15724",0.569649480132488,0.00209907345088345,0.123529111645875,"FBtr0339139"
"gene","MSTRG.19388",1.75968077266881,0.00212843256979078,0.123529111645875,"FBtr0305591"
"gene","MSTRG.17503",2.02053948317768,0.0021328204697153,0.123529111645875,"FBtr0070088"
"gene","MSTRG.3363",0.700942345199232,0.00213471339066951,0.123529111645875,"FBtr0345444"
"gene","MSTRG.16234",0.587273964821227,0.00213609321746888,0.123529111645875,"MSTRG.16234.1"
"gene","MSTRG.16114",3.22485347098982,0.00216910773502499,0.123923219647294,"FBtr0084729"
"gene","MSTRG.20592",0.601160384852009,0.00218044201956846,0.123923219647294,"FBtr0070002"
"gene","MSTRG.7338",1.91317634733365,0.00219274329670816,0.123923219647294,"FBtr0342891"
"gene","MSTRG.19",3.78671645347617,0.00224295383524931,0.12580778654857,"MSTRG.19.1"
"gene","MSTRG.19986",0.653868268570418,0.00228849451655466,0.12600479960615,"MSTRG.19986.1"
"gene","MSTRG.13162",0.824242090135155,0.00231539301611416,0.12600479960615,"FBtr0081643"
"gene","MSTRG.14891",0.793701970151362,0.00233161014908256,0.12600479960615,"MSTRG.14891.1"
"gene","MSTRG.93",0.553963230959408,0.00234166973629457,0.12600479960615,"MSTRG.93.1"
"gene","MSTRG.13387",1.47402399424982,0.00234994479833228,0.12600479960615,"FBtr0081838"
"gene","MSTRG.5771",1.52983061989184,0.00236590171047202,0.12600479960615,"FBtr0087820"
"gene","MSTRG.2201",1.4872227688391,0.00237232325645753,0.12600479960615,"FBtr0080129"
"gene","MSTRG.926",1.53097304131218,0.00239838960229322,0.12600479960615,"FBtr0077572"
"gene","MSTRG.21",0.360317833154587,0.00239848278070687,0.12600479960615,"MSTRG.21.1"
"gene","MSTRG.7412",0.656485492613783,0.00242478814746316,0.12611950947778,"MSTRG.7412.1"
"gene","MSTRG.1343",1.25216557124238,0.00243447846713141,0.12611950947778,"FBtr0079221"
"gene","MSTRG.20862",0.409264853216173,0.00249704343320833,0.12846857939127,"MSTRG.20862.1"
"gene","MSTRG.12651",0.312375449347769,0.00251669083365258,0.128522650719764,"MSTRG.12651.4"
"gene","MSTRG.11614",1.23811284536093,0.00254326524118276,0.128522650719764,"FBtr0078197"
"gene","MSTRG.18766",1.6309188216134,0.002549779129561,0.128522650719764,"FBtr0347472"
"gene","MSTRG.2491",0.580788065338327,0.00262482378154338,0.130027192628472,"FBtr0080395"
"gene","MSTRG.19188",1.45867873139689,0.00268443354149395,0.130027192628472,"FBtr0340296"
"gene","MSTRG.3579",2.60995156820098,0.00268855972646176,0.130027192628472,"FBtr0303230"
"gene","MSTRG.2733",1.44246697854853,0.00269105213920606,0.130027192628472,"MSTRG.2733.1"
"gene","MSTRG.1421",1.43695830585362,0.00269534618721967,0.130027192628472,"FBtr0079268"
"gene","MSTRG.9166",2.0394964101655,0.00272951420634671,0.130027192628472,"FBtr0076991"
"gene","MSTRG.282",0.200366051861408,0.00273677783857618,0.130027192628472,"MSTRG.282.1"
"gene","MSTRG.283",0.200353321147374,0.0027479099989538,0.130027192628472,"MSTRG.283.1"
"gene","MSTRG.5620",0.705333107942018,0.00275050856971226,0.130027192628472,"FBtr0088022"
"gene","MSTRG.11940",0.42911884590877,0.00276605824276333,0.130027192628472,"FBtr0347079"
"gene","MSTRG.17603",1.68450635856376,0.0027713570546819,0.130027192628472,"MSTRG.17603.1"
"gene","MSTRG.11183",0.655966177784843,0.00285230605887254,0.132786332076475,"FBtr0300284"
"gene","MSTRG.9109",0.675307306593837,0.00286996459090094,0.132786332076475,"MSTRG.9109.1"
"gene","MSTRG.9090",0.695682957040745,0.0028835637796768,0.132786332076475,"FBtr0077098"
"gene","MSTRG.17413",1.205259059043,0.00298033860694558,0.135597760359781,"FBtr0334488"
"gene","MSTRG.1253",1.4523230231574,0.0029809695306976,0.135597760359781,"FBtr0079099"
"gene","MSTRG.1352",0.603928890798815,0.00305546594398254,0.137381508733313,"FBtr0079190"
"gene","MSTRG.16386",0.743654395284666,0.00305701480559384,0.137381508733313,"FBtr0100012"
"gene","MSTRG.7679",1.77909876165359,0.00308502987193027,0.137810316434729,"FBtr0343202"
"gene","MSTRG.8333",1.21526660736184,0.00310533663382906,0.137891733859314,"FBtr0072728"
"gene","MSTRG.10384",0.735726778943877,0.00314491043741572,0.13882267374628,"FBtr0075976"
"gene","MSTRG.20383",1.58094682706331,0.00319232133840819,0.139960293619406,"FBtr0074654"
"gene","MSTRG.7948",0.603038905313743,0.00321251253710741,0.139960293619406,"MSTRG.7948.1"
"gene","MSTRG.1510",1.32168896772398,0.00322696655529997,0.139960293619406,"FBtr0079369"
"gene","MSTRG.786",1.2653321735538,0.00325019611062682,0.14015296523281,"FBtr0301682"
"gene","MSTRG.5496",2.28986525008261,0.00327382779561747,0.140360662961531,"FBtr0088119"
"gene","MSTRG.4868",0.722590465551797,0.00332880241776001,0.141551512759049,"FBtr0088895"
"gene","MSTRG.2075",1.21029032969021,0.00333955311603118,0.141551512759049,"FBtr0079948"
"gene","MSTRG.12654",0.17884322259281,0.00338999870882128,0.142877911682524,"MSTRG.12654.1"
"gene","MSTRG.1664",0.720387628491613,0.00347690251203137,0.143508492978699,"FBtr0079523"
"gene","MSTRG.3764",1.72737920928414,0.00349082032530079,0.143508492978699,"FBtr0110944"
"gene","MSTRG.1801",0.673521373628735,0.00352479245458426,0.143508492978699,"FBtr0100268"
"gene","MSTRG.3814",1.56507098879787,0.00352650185998082,0.143508492978699,"FBtr0081517"
"gene","MSTRG.9442",0.78737055035939,0.00353955519713434,0.143508492978699,"FBtr0076798"
"gene","MSTRG.6234",6.67057541229411,0.00354595727429152,0.143508492978699,"FBtr0087386"
"gene","MSTRG.13648",0.920034301416649,0.00354866099348006,0.143508492978699,"FBtr0331693"
"gene","MSTRG.15871",1.53886288186186,0.00355885672936451,0.143508492978699,"FBtr0089622"
"gene","MSTRG.13561",1.47325665490485,0.00363131516640869,0.144403804171572,"FBtr0082026"
"gene","MSTRG.4693",0.297042687580604,0.00366601443064196,0.144403804171572,"FBtr0086192"
"gene","MSTRG.7976",1.17384602525786,0.00373795663186294,0.144403804171572,"FBtr0072392"
"gene","MSTRG.20375",0.70053761528742,0.00375926968822671,0.144403804171572,"FBtr0074656"
"gene","MSTRG.14204",1.37373871366909,0.00376745651959731,0.144403804171572,"MSTRG.14204.1"
"gene","MSTRG.5443",2.4083349921948,0.00378946474860875,0.144403804171572,"FBtr0089419"
"gene","MSTRG.13970",0.779870731087489,0.00379334950708077,0.144403804171572,"FBtr0299789"
"gene","MSTRG.9561",0.505065535983224,0.00380808556786527,0.144403804171572,"FBtr0076700"
"gene","MSTRG.3704",0.776644113143617,0.00381023975425632,0.144403804171572,"MSTRG.3704.6"
"gene","MSTRG.16235",0.693813782216427,0.0038339980963884,0.144403804171572,"FBtr0084851"
"gene","MSTRG.2715",1.42956885831938,0.00383405888907729,0.144403804171572,"FBtr0080618"
"gene","MSTRG.10476",0.770618688974279,0.00383445735935417,0.144403804171572,"FBtr0075832"
"gene","MSTRG.4103",0.426944504918807,0.00385974897685881,0.144403804171572,"MSTRG.4103.21"
"gene","MSTRG.10324",0.683357187575172,0.00386203064244861,0.144403804171572,"FBtr0076018"
"gene","MSTRG.971",2.7002963057493,0.00389082873545754,0.144403804171572,"FBtr0077549"
"gene","MSTRG.1423",1.22914959183729,0.00389265705776154,0.144403804171572,"FBtr0079266"
"gene","MSTRG.7205",1.45201692654008,0.00391012981805061,0.144403804171572,"FBtr0342721"
"gene","MSTRG.8090",2.00049766178435,0.00393476146071747,0.144597637916021,"FBtr0072488"
"gene","MSTRG.19621",0.753726752058728,0.00396861141255944,0.145126672243595,"FBtr0452133"
"gene","MSTRG.5233",1.35456843769006,0.0040207375569985,0.14615895325477,"FBtr0088373"
"gene","MSTRG.17211",1.18033276172157,0.0040360247145419,0.14615895325477,"FBtr0346611"
"gene","MSTRG.451",1.31727526577566,0.00409164409363949,0.146572373585571,"MSTRG.451.2"
"gene","MSTRG.5210",0.765524787876285,0.00409281300582398,0.146572373585571,"FBtr0299930"
"gene","MSTRG.6638",1.27474832890079,0.00410638419294695,0.146572373585571,"MSTRG.6638.1"
"gene","MSTRG.5857",5.22344217881972,0.00416472154375447,0.14794677484004,"FBtr0087720"
"gene","MSTRG.21073",3.48620918684652,0.00420813969844158,0.148780673698456,"MSTRG.21073.1"
"gene","MSTRG.5523",0.691567431726807,0.00432760058874204,0.152282549018942,"MSTRG.5523.3"
"gene","MSTRG.19535",1.75407044705313,0.00439761064973743,0.154019603037752,"FBtr0073821"
"gene","MSTRG.5465",1.60014971771792,0.00447141066056855,0.155872539849726,"FBtr0088191"
"gene","MSTRG.2717",1.66285649135265,0.0045486896664515,0.15659957809868,"FBtr0100058"
"gene","MSTRG.13155",2.33380662367017,0.00455065178776226,0.15659957809868,"FBtr0081627"
"gene","MSTRG.14763",0.684664669358995,0.00455524241922434,0.15659957809868,"FBtr0083360"
"gene","MSTRG.6864",1.15068575266992,0.00460054393327369,0.157431457533127,"FBtr0304865"
"gene","MSTRG.11433",1.4363670488649,0.00465640634245301,0.158123696703803,"MSTRG.11433.1"
"gene","MSTRG.2753",1.71272868920463,0.00469782310647959,0.158123696703803,"FBtr0080603"
"gene","MSTRG.8397",2.08781008579588,0.00470410205102556,0.158123696703803,"MSTRG.8397.1"
"gene","MSTRG.7713",0.762336352167034,0.00470555773032766,0.158123696703803,"FBtr0346612"
"gene","MSTRG.11713",2.00284224653631,0.00472924518829654,0.158190648115711,"MSTRG.11713.1"
"gene","MSTRG.6938",11.8172168809992,0.00474996047961385,0.158190648115711,"FBtr0086621"
"gene","MSTRG.4054",0.340654212232349,0.00482052121844379,0.159827059064847,"MSTRG.4054.5"
"gene","MSTRG.19263",0.795677661532521,0.00486060045951542,0.160442829327367,"FBtr0073572"
"gene","MSTRG.12816",1.18453237220154,0.00489574866715681,0.160621154417822,"FBtr0078868"
"gene","MSTRG.9147",0.548530246485791,0.00491803711517413,0.160621154417822,"FBtr0077066"
"gene","MSTRG.5300",0.806353068441225,0.00496956212923683,0.160621154417822,"FBtr0088370"
"gene","MSTRG.1933",0.727910577642654,0.00499229999610051,0.160621154417822,"FBtr0079821"
"gene","MSTRG.13581",0.751996773855986,0.00500517243508836,0.160621154417822,"MSTRG.13581.12"
"gene","MSTRG.3058",1.45499626031461,0.00501170138577289,0.160621154417822,"FBtr0080861"
"gene","MSTRG.3269",0.447641199620306,0.00501671970232609,0.160621154417822,"FBtr0081045"
"gene","MSTRG.1254",0.751688452384831,0.00518381847235982,0.164580386366029,"FBtr0079128"
"gene","MSTRG.8447",0.790082468055018,0.00520296661055264,0.164580386366029,"FBtr0072776"
"gene","MSTRG.2610",1.17158537414003,0.0052065645016599,0.164580386366029,"FBtr0080469"
"gene","MSTRG.4373",0.584045102110103,0.0052498286824294,0.165247772029212,"MSTRG.4373.1"
"gene","MSTRG.3916",1.78572534724627,0.00528791806229978,0.165255607097564,"MSTRG.3916.1"
"gene","MSTRG.14896",3.24927812626651,0.00529438205044475,0.165255607097564,"FBtr0083502"
"gene","MSTRG.19907",0.42167726952602,0.00532391476386573,0.165485017243493,"MSTRG.19907.7"
"gene","MSTRG.15418",2.64201252181572,0.00537163181488942,0.165825076468018,"FBtr0083985"
"gene","MSTRG.11315",1.42674473836271,0.00537931213207243,0.165825076468018,"FBtr0075091"
"gene","MSTRG.16115",1.59200721614821,0.00542541992508305,0.166558159016953,"FBtr0084708"
"gene","MSTRG.14413",0.706291142625785,0.00549878538595694,0.167544629740765,"FBtr0082926"
"gene","MSTRG.15846",0.794001231955715,0.00555063904015163,0.167544629740765,"FBtr0344701"
"gene","MSTRG.456",0.641359960746978,0.00556218922982876,0.167544629740765,"FBtr0078076"
"gene","MSTRG.9081",0.798113718562186,0.00558300927497313,0.167544629740765,"FBtr0077123"
"gene","MSTRG.4347",2.59849038349923,0.00567891484161542,0.167544629740765,"FBtr0111298"
"gene","MSTRG.15970",1.36741718393686,0.00574302892637946,0.167544629740765,"FBtr0300705"
"gene","MSTRG.9737",0.76587856018796,0.00574811418282528,0.167544629740765,"FBtr0076434"
"gene","MSTRG.4785",1.63668792695095,0.00574890843561138,0.167544629740765,"FBtr0089003"
"gene","MSTRG.11069",0.642351778083642,0.00575011047271246,0.167544629740765,"FBtr0273313"
"gene","MSTRG.5364",1.55046075227793,0.00575030880283778,0.167544629740765,"MSTRG.5364.1"
"gene","MSTRG.7725",4.08086624715271,0.00575349815534865,0.167544629740765,"FBtr0343266"
"gene","MSTRG.11036",2.70127153170648,0.00577132174042705,0.167544629740765,"FBtr0075348"
"gene","MSTRG.1111",0.801793619359548,0.0057861384999498,0.167544629740765,"FBtr0077383"
"gene","MSTRG.17096",1.42247484596059,0.00580067540480322,0.167544629740765,"FBtr0085722"
"gene","MSTRG.2474",0.701914588332098,0.00582283773733083,0.167544629740765,"MSTRG.2474.1"
"gene","MSTRG.8387",1.14078262169637,0.00584029584303103,0.167544629740765,"FBtr0072738"
"gene","MSTRG.8873",0.625875688205603,0.00585426562409852,0.167544629740765,"FBtr0073223"
"gene","MSTRG.1161",0.786648831650842,0.00586742034640975,0.167544629740765,"FBtr0079044"
"gene","MSTRG.2276",1.21516449189898,0.00588951058041287,0.167544629740765,"FBtr0080196"
"gene","MSTRG.1133",1.5637397797713,0.00590673426565969,0.167544629740765,"MSTRG.1133.1"
"gene","MSTRG.9093",0.775129962006571,0.00594841412952118,0.168087762902379,"FBtr0077100"
"gene","MSTRG.6105",8.78423702061172,0.00599900238382201,0.168877576540801,"FBtr0087437"
"gene","MSTRG.6000",0.788465435974535,0.00604825538484566,0.169624004402062,"FBtr0339954"
"gene","MSTRG.11640",0.745619111984423,0.00608813200381397,0.16988404893845,"FBtr0078212"
"gene","MSTRG.13829",1.21744979008504,0.00612002975363335,0.16988404893845,"FBtr0082290"
"gene","MSTRG.18462",0.693138152675766,0.00612584573249908,0.16988404893845,"FBtr0300177"
"gene","MSTRG.14924",1.26098087118673,0.00615064696734602,0.169889426907464,"FBtr0083480"
"gene","MSTRG.4665",1.45854580614117,0.00618288559080615,0.169889426907464,"FBtr0086133"
"gene","MSTRG.16373",0.813618676441923,0.00619435980145178,0.169889426907464,"FBtr0084994"
"gene","MSTRG.2842",2.93248789953359,0.00630089608917472,0.171437088108327,"FBtr0345461"
"gene","MSTRG.7288",0.684295957887328,0.00631427375538118,0.171437088108327,"FBtr0071578"
"gene","MSTRG.14347",0.762081319483282,0.00632975329002972,0.171437088108327,"FBtr0082865"
"gene","MSTRG.16762",1.65596062528105,0.00636057269028101,0.171437088108327,"FBtr0085329"
"gene","MSTRG.7981",0.816003901718348,0.00636721296795706,0.171437088108327,"FBtr0072409"
"gene","MSTRG.2100",1.16901347546729,0.00638867432896983,0.171437088108327,"FBtr0344857"
"gene","MSTRG.20804",0.714458076335218,0.0064266870155979,0.171839014825664,"FBtr0077212"
"gene","MSTRG.8092",1.9792859745607,0.00646437614774764,0.172229450222134,"FBtr0300710"
"gene","MSTRG.10971",0.660788890589146,0.0065920231746408,0.175005312750251,"FBtr0345813"
"gene","MSTRG.4744",1.5712301720014,0.00664879231806104,0.175319636266336,"FBtr0100356"
